scenario,metric,value,low,high
"Mass TxV 50/90, 35%",cancer_deaths,77048.35987381259,66527.12836976632,94193.05163287418
"Mass TxV 50/90, 35%",yll,1509010.0527409497,1102431.7583676025,1869201.5517463137
"Mass TxV 50/90, 35%",yld,102029.26865118938,84887.95611256076,135204.7312357686
"Mass TxV 50/90, 35%",dalys,1613791.901056739,1187319.7144801633,2004406.2829820823
"Mass TxV 50/90, 35%",screens,7543248.785,6485525.95142,8297752.378179999
"Mass TxV 50/90, 35%",ablations,919933.8153,585528.8632400001,1123072.8348999997
"Mass TxV 50/90, 35%",leeps,42146.8787,29309.20752,53703.76133999999
"Mass TxV 50/90, 35%",cancer_treatments,96654.8561,72170.94494,117326.18741999999
"Mass TxV 50/90, 35%",vaccinations,13547466.3174,13520986.75898,13556133.979379999
"Mass TxV 50/90, 35%",txvs,3298626.2061,3077734.86162,3559102.8521999996
"Mass TxV 50/90, 35%",excisions,0.0,0.0,0.0
HPV-Faster 35%,asr_cancer_incidence,742.9023856298033,659.1404693729297,969.3481468407007
HPV-Faster 35%,cancer_incidence,683.2198994159698,586.0992692142725,938.6713258743285
HPV-Faster 35%,cancer_incidence_with_hiv,3758.0440077781677,3218.174389743805,4527.991750860214
HPV-Faster 35%,cancer_incidence_no_hiv,652.8500039875507,554.4386440485716,899.8986404538155
HPV-Faster 35%,cancers,81465.58894512994,66117.57498523236,116228.86701210968
HPV-Faster 35%,cancers_with_hiv,3898.9584546553165,3463.490367335467,4914.057768539318
HPV-Faster 35%,cancers_no_hiv,77118.3601341493,61866.25400631996,110448.34896838518
HPV-Faster 35%,cancer_deaths,76539.02278671696,65415.22575167492,102573.87564567776
HPV-Faster 35%,yll,1596454.203841059,1023983.3497392237,2154192.4058964504
HPV-Faster 35%,yld,105686.31779492629,80001.55469791435,155510.33313265015
HPV-Faster 35%,dalys,1702140.5216359855,1103984.904437138,2309702.739029101
HPV-Faster 35%,screens,7692624.4717,6302313.61864,9068727.507699998
HPV-Faster 35%,ablations,976824.6551000001,531467.67254,1353257.34274
HPV-Faster 35%,leeps,47061.5324,24513.696939999998,60077.91825999999
HPV-Faster 35%,cancer_treatments,103058.7988,68388.15088,137699.66094
HPV-Faster 35%,vaccinations,13549402.3931,13535194.57604,13573916.09004
HPV-Faster 35%,txvs,0.0,0.0,0.0
HPV-Faster 35%,excisions,0.0,0.0,0.0
"Mass TxV 90/0, 70%",asr_cancer_incidence,752.0880998175526,619.2321769364804,944.8993028064011
"Mass TxV 90/0, 70%",cancer_incidence,692.089437007904,545.5852284669876,874.5329176306724
"Mass TxV 90/0, 70%",cancer_incidence_with_hiv,4009.003043651581,3353.2837278366087,4560.318398976326
"Mass TxV 90/0, 70%",cancer_incidence_no_hiv,659.3361840248108,510.544017778337,835.4013650655746
"Mass TxV 90/0, 70%",cancers,79093.15337239495,60716.51992663768,103223.50283046672
"Mass TxV 90/0, 70%",cancers_with_hiv,4080.6517024913187,3646.6729081327653,5114.516103404569
"Mass TxV 90/0, 70%",cancers_no_hiv,74468.91491562352,56245.67745826628,97697.35465840597
"Mass TxV 90/0, 70%",cancer_deaths,75322.27283098173,60701.62649315228,93679.24745976418
"Mass TxV 90/0, 70%",yll,1433597.7099653487,992955.1636725775,1885008.6337662532
"Mass TxV 90/0, 70%",yld,98402.0435469298,72478.6309608614,133638.3229483022
"Mass TxV 90/0, 70%",dalys,1531999.7535122787,1065433.7946334388,2018646.9567145556
"Mass TxV 90/0, 70%",screens,6967936.4443,5963142.94178,8057500.276699998
"Mass TxV 90/0, 70%",ablations,747474.1491,443450.69264,1099720.7833799997
"Mass TxV 90/0, 70%",leeps,34700.4337,19420.32856,53227.188859999995
"Mass TxV 90/0, 70%",cancer_treatments,93825.207,71188.0142,122896.12827999999
"Mass TxV 90/0, 70%",vaccinations,13552232.0422,13519408.11264,13572009.80012
"Mass TxV 90/0, 70%",txvs,6564785.9120000005,6176677.1986,7182155.77406
"Mass TxV 90/0, 70%",excisions,0.0,0.0,0.0
"Mass TxV 50/90, 70%",asr_cancer_incidence,577.5343978875546,499.65343695521955,748.4944829640749
"Mass TxV 50/90, 70%",cancer_incidence,531.5915046036243,441.35628708451986,692.9358031928539
"Mass TxV 50/90, 70%",cancer_incidence_with_hiv,3222.4825352430344,2781.065713763237,3989.2157819271088
"Mass TxV 50/90, 70%",cancer_incidence_no_hiv,504.3161485493183,415.98380656689403,656.6716382741928
"Mass TxV 50/90, 70%",cancers,61684.85606745507,49644.25243952982,83151.46427842317
"Mass TxV 50/90, 70%",cancers_with_hiv,3391.1109214450207,3019.3844222617204,4257.5792362860675
"Mass TxV 50/90, 70%",cancers_no_hiv,57873.76823113023,46166.76566274412,78152.52226747033
"Mass TxV 50/90, 70%",cancer_deaths,60396.62059028898,49723.78017403174,75650.51260497536
"Mass TxV 50/90, 70%",yll,1017460.2135480972,745594.5616334118,1459278.184055334
"Mass TxV 50/90, 70%",yld,74977.19711745279,58432.84875071012,107160.84686752467
"Mass TxV 50/90, 70%",dalys,1087880.489134381,804027.4103841219,1566439.0309228585
"Mass TxV 50/90, 70%",screens,6851325.115599999,6178226.05916,8034356.725639999
"Mass TxV 50/90, 70%",ablations,615969.9304,398980.52310000005,936375.5658599997
"Mass TxV 50/90, 70%",leeps,28445.4199,17841.68222,48759.32185999999
"Mass TxV 50/90, 70%",cancer_treatments,70741.22750000001,48699.7503,99365.36207999998
"Mass TxV 50/90, 70%",vaccinations,13542253.8059,13524352.55212,13564354.85466
"Mass TxV 50/90, 70%",txvs,6564785.9120000005,6176677.1986,7182155.77406
"Mass TxV 50/90, 70%",excisions,0.0,0.0,0.0
HPV-Faster 70%,asr_cancer_incidence,538.4499236886446,460.31508590510185,721.4220238160085
HPV-Faster 70%,cancer_incidence,502.1797913014889,389.6833296403289,682.5806515932082
HPV-Faster 70%,cancer_incidence_with_hiv,2914.3887737989426,2521.1453149557115,3532.9974660158155
HPV-Faster 70%,cancer_incidence_no_hiv,478.01392647624016,365.04668325334785,650.6410279035567
HPV-Faster 70%,cancers,58969.88199513832,42501.9212399633,84293.44995115406
HPV-Faster 70%,cancers_with_hiv,3091.7638638247004,2672.9758002270255,3840.876189281023
HPV-Faster 70%,cancers_no_hiv,55581.752639797756,39329.14259352085,79789.54829356386
HPV-Faster 70%,cancer_deaths,57541.6532202841,45831.97079952588,75222.78737657303
HPV-Faster 70%,yll,1012941.9435479958,632097.6890640305,1588468.336587584
HPV-Faster 70%,yld,73835.9247953954,49238.00690606215,112909.72207568394
HPV-Faster 70%,dalys,1087765.8324595937,681335.6959700927,1701378.058663268
HPV-Faster 70%,screens,6830326.140699999,5945688.4747,8384339.640639999
HPV-Faster 70%,ablations,637713.5497999999,335983.5984,1051259.3193199998
HPV-Faster 70%,leeps,30381.495600000002,16263.03588,49057.17965999999
HPV-Faster 70%,cancer_treatments,70741.2275,45959.45854,101926.93915999998
HPV-Faster 70%,vaccinations,13555657.4069,13528850.2049,13573082.0882
HPV-Faster 70%,txvs,0.0,0.0,0.0
HPV-Faster 70%,excisions,0.0,0.0,0.0
